source_path,filename,sha256,bytes,category,reason,internal_hash_group_size,v2_exact_matches
test_jacobian_sheet_custody.py,test_jacobian_sheet_custody.py,455e9ceae3ac242762a0543529c394b6ca5d214a89bb70b4477085e45a63625f,1397,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_native_baryon_hydrogen.py,test_native_baryon_hydrogen.py,b3b898cfb857900ce1090c7da3db530a6495844afda7f0c36c45f495626d198f,4799,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_native_baryon_transport_hydrogen.py,test_native_baryon_transport_hydrogen.py,2f59e69149e9403f4e2b4c7597a00345dcceae74f24fc974ea4343bad8ddd59a,3247,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_native_color_flux.py,test_native_color_flux.py,fb27e4e7b5c64968a0843ee4c80c3d0dec26517f4ec97f713d429dda69917c1b,4045,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_native_emergence_search.py,test_native_emergence_search.py,9582e08c6cf5c03b987009d266cce50ff6340927b0f3241f43de4e491f2be7a4,3662,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_native_lepton_closure.py,test_native_lepton_closure.py,a7d6957b0b0d36fbd06fe7d99e1dcefdb01d1cdb79394d0a40d3deb4303586d2,3118,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_native_multimode_atomic_emission.py,test_native_multimode_atomic_emission.py,2c0b7f683687448589a79ae81c5bb7d15ff97f4890ef7f008e921f5e788756c8,1945,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_native_operator_closure.py,test_native_operator_closure.py,8d463e1127fc43c594e40e226aae795d80548be41671f328b844a8abb8cc24d5,4535,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_package.py,test_package.py,d99864dce5307d54a544ac9526b670056cb22e8270087f1a387f5776074405ea,1481,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_package_results.py,test_package_results.py,d0215a77eef7ab9db1fac5c5c57e283ab5e0f27061c83c023dfe341953b18610,2444,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_permutation.py,test_permutation.py,8c0bd322db3d1eda4412fca655141cc374cd34e2a2207878d94bc308e92edc19,333,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_phase_operators.py,test_phase_operators.py,b32b3eedd62d5a0a35486bcf1a7a924f47677e7f62398fea86c8ee0ce5587439,1596,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_port.py,test_port.py,d8e6ec6ac5b456e8f3cd60230e1cf6c1eb44a0d8273e2eaf79ae9a995531cfe7,1494,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_projection_gate.py,test_projection_gate.py,20d5c8f497ab820c6058f7fac6f8bc2897e4dff504237a9b4fbc4bbb2c00d217,1379,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_projection_loss_summary.py,test_projection_loss_summary.py,113e9498107b175c85d9e920a3a7c57a0becc230629599e6a2270df45d84cd22,1285,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_results.py,test_results.py,3508a294237922361f6c4631609310d2832a0b94dc2290cdb56e20ec606fe592,1317,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_solver_targets.py,test_solver_targets.py,988c65e8f079f71f20f9432522ab028e621af855e1ca48e9e4a220d2e523200a,1028,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_stage19.py,test_stage19.py,b0fb1a814614af2f988367dc4b1950bc2b76c5d5357562f1bc334fdea74faeed,2540,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_vdm_dynamics.py,test_vdm_dynamics.py,473b9922ba4ca9582497b151ed785c8e2a0886cb1be38e491b78f280858675aa,673,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_words.py,test_words.py,0a1a7f36c71e7a7d406004cf4642f15eefced9d0e09a92ad4fab8962583df54c,371,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
test_xigraph.c,test_xigraph.c,fa41a66fc1b6b835c21f8af1679f47b8658d822b1bfc33eb0807da1470a8f54c,1262,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
tests.rs,tests.rs,62cf17aaac204ba593185fcd1678c5588a5b7a61b7bbda45c760fdf8eb55b989,23296,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
two_filter_covariance.py,two_filter_covariance.py,45c5627a5e6b53f3e69e1ed89b671763e20e8f36d8da8f2bfe5f8454af5a651d,18179,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/two_filter_covariance.py,1,math_candidates/two_filter_covariance.py
two_filter_covariance_sympy.py,two_filter_covariance_sympy.py,be0a1453e19fe9ea88df2c2a189e196e509d73abd07d5694818024583d644124,1864,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/two_filter_covariance_sympy.py,1,math_candidates/two_filter_covariance_sympy.py
unified_quintic_v1_4_validation.py,unified_quintic_v1_4_validation.py,95467ee325d945805e40220382117fa1606c3f7e883d50461beda547c078aea8,22203,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/unified_quintic_v1_4_validation.py,1,math_candidates/unified_quintic_v1_4_validation.py
v15_analysis.py,v15_analysis.py,2117f5d0b50744ad3e2c5a509e76d6d40b1ef9008149c468c368d783cbbf81ae,20194,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
v16_analysis.py,v16_analysis.py,dd9e447d7a19cf55220b54c378106adab508ccdfe5d1853d83996f69298f2923,23677,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
v17_analysis.py,v17_analysis.py,1b6f9d55bca4d6e5cb2b20ceadf50bbf3e3107e05de0667c8160e6382f73286e,497,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
v18_analysis.py,v18_analysis.py,cbc8523a1bf29e926b3f1a2494ac8c82306a692a45a61336cf2111e47aafd0cb,16890,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
v19_analysis.py,v19_analysis.py,65e65c5832da3ec56931672907bd35f6c926bce19d14f261be84b32100b9b4f6,30872,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
v21_core.py,v21_core.py,0ef7c40ee86dfbaba2562014a20a935423d5a6a043fc392497ef0863a79db614,23609,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/first_l_hierarchical_relation_grid.py,2,math_candidates/first_l_hierarchical_relation_grid.py
validate_assembly_overlap.py,validate_assembly_overlap.py,a4356ce2d3521619ee463163bdb7096188618ef5106a2eb8b0b626fa499ea320,2362,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
validate_evidence_classes.py,validate_evidence_classes.py,18bea2041021a6d4b0a703723b5bba16a802c2186cc4ca87168abf2c77f20129,4056,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
validate_notation_boundary.py,validate_notation_boundary.py,1f87d5d0eac5e7c9b86e9612219dd5e63daba1e49108aca1471db7d2927f5718,2514,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
validate_notebook.py,validate_notebook.py,ca85c1ad82abbf328cef934c53dd1374acbe14c4b8650b8748bec1938275df6f,1214,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
validate_observatory.py,validate_observatory.py,0d59837109a1e2bd03ee2b635f9fba04b2fbc739bc5cf7d50a4f4226dabfa653,191,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
validate_package.py,validate_package.py,c6521aa45cd1fdde4e1288d1c9507eb6e288c992464b4fc5fc37fcbbba9b3a46,8906,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
validate_publication_companion.py,validate_publication_companion.py,59bba98534e9bbc4fc226d22aabfcd750dc809a3a685df6492b9e5f76d0eeb2b,2558,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
validate_workflow_disposition.py,validate_workflow_disposition.py,bce1d7234be3290ccc72c74a07567170001cf47d8da69e346bedfa9dc4afeb12,2228,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
vdm_dynamics.py,vdm_dynamics.py,a33fe7800d44f58ae9baec6873e771f0bd0553a29686a1c82c7cbbea98014d82,2601,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/vdm_dynamics.py,1,math_candidates/vdm_dynamics.py
verify.py,verify.py,dc67d7e72fcb786fe1031d410d375f11790e7afd1840c255d335adf7240c0544,6927,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
verify_agent_package.py,verify_agent_package.py,d6bdeae5b4c3b805a8b3b21e2142d8df803eb0a98a8a542a219b809ba98bb737,1554,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
verify_audit_package.py,verify_audit_package.py,dfbafe6b3c958fe29ad8121be540135fa851bc3eab2afce77cfa8277ec1229a2,2503,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
verify_claim_register.py,verify_claim_register.py,7d94ff317f63ba09a4e0a828ed7edefb3ad419fc7b7b388b75cbd96d25fee2eb,1047,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
verify_cp21_local_coordinate.py,verify_cp21_local_coordinate.py,c2340a24439f24d0ef719d01a5a2c1a90fe0a983e8009cc95a1aba6221879d8b,8132,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
verify_evidence_classes.py,verify_evidence_classes.py,6d9159391fb336000ea8a249076eb4b6a4d1a4877feb4fcbe057b839518bae53,2924,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
verify_layer_geometry.c,verify_layer_geometry.c,a90389ae2086f37527f1ec5e5311f6d13f7f82c24fa23e7f4b60a07aed5dfafb,1362,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
verify_manifest.py,verify_manifest.py,ecdd12ebbb4667b98abdb862e40156c9bd2eb20face60d455ace7ad62a4c2e56,712,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
verify_orthad_query.c,verify_orthad_query.c,fd38e9506953548899cb05651d3afacec1616b5073e27b1f1fd4dc9ff1bd6c8c,2160,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
verify_package.py,verify_package.py,7546d9c102cf1c5c67023bd3fe46bd9e698bc10d42eba1f4c7b2cc1828f15929,1254,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
verify_parallel_convergence_input.py,verify_parallel_convergence_input.py,f63b0611ae6697c36318c3cbbe6b965fd3a292a32dcf602799a68401cc16a695,3386,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
verify_phase_calculus_identity.py,verify_phase_calculus_identity.py,c33fb6e4cd3406bbd1489003ed0a53edeb4f6ddc86c2c48a81ba4d6437c34d9d,1473,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
verify_threshold_core.py,verify_threshold_core.py,5c6a99c717b6193dd6ca37ed9e3b8ccd991fb45c99278d62f54060de4b6ddd51,2946,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
void_equations.py,void_equations.py,2fc93d880b0577169c2a9eefbdd5148039f94775056f98f1b02a4d9309d99dd5,13511,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: math_candidates/void_equations.py,1,math_candidates/void_equations.py
word.rs,word.rs,8b00052a8f4133eb9bb84947ae94032121774632f6191ef96be7d0677cdc2c8c,4018,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
words.py,words.py,d59a86979b3515c06e7260b3c86268b14b4368efb635af59030217f7f940609d,856,added_tier_a,"Generic free-group word inversion, reduction, and commutator construction.",1,
world_admission_tests.rs,world_admission_tests.rs,15a65af5e946187fdf5d868a388b37bae36a682eb4160a51e2a8efb41624cb79,4650,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
world_core_v0.c,world_core_v0.c,34d1aa4cc02f7699f9d22479ddbfb7612331460dbbb3d49a77ba45eaccae666c,16549,exact_duplicate_v2,Exact SHA-256 duplicate of existing v2 content: new_candidates/clang/world_core_v0.c,1,new_candidates/clang/world_core_v0.c
write_manifest.py,write_manifest.py,a1c642d73f74cdb776368a61800fe6f56f91a37a17f53a4dee9f64c766e875ca,1199,runtime_persistence_orchestration,Build/CLI/persistence/runtime orchestration rather than a distinct math tool.,1,
xi_endogenous_floor_burden.py,xi_endogenous_floor_burden.py,e559cbb7568b7e1ca4b88ac9cbfe2dd1138f08b63864bc4759a0e29e809281e3,6330,added_tier_b,Balanced-window depth solver with Fibonacci product floor and endogenous burden recurrence.,1,
xi_endogenous_floor_runner.c,xi_endogenous_floor_runner.c,a31418895c669bd30d71b769900496d8988e2c048940a97ffc37c91a27bb637e,2134,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
xi_frontier_floor_kernel.S,xi_frontier_floor_kernel.S,1e7b14412aed175a797f67e58dc5aefced8ecc9e9a2abe0592236460c8da4c66,2746,superseded_semantic_duplicate,Semantically equivalent to retained xi_step_endogenous_floor.S; latter is the clearer/canonical variant.,1,
xi_full_engine_kernel.S,xi_full_engine_kernel.S,097fbd096cee3ae2cc758eb6f805577fe985b77050197e613bf273a27b75a550,2258,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
xi_full_engine_runner.c,xi_full_engine_runner.c,0295ffca17e466de5b1c62834b9908e0957c67b8079d6f004fe208cd922ab739,3589,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
xi_graph_tick.S,xi_graph_tick.S,136ae0eb3c56408eab93fd35bc2930956949d07704c4afd1c478bc7489759cf3,1212,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
xi_interval_audit.py,xi_interval_audit.py,b0fbd9aa7033dbf5365de3d73cb1967b3582b76e32d4d6b771622a0098ebd99e,4316,test_build_verification_benchmark,Validation/benchmark/test artifact rather than a reusable math/solver implementation.,1,
xi_observer.c,xi_observer.c,400567c0cd4db2fb8d91d0c7a42ac01341e8a7e70c21b6044aabd75987c34d5f,8048,not_promoted_after_semantic_review,Byte-distinct but not judged to add a sufficiently distinct/reusable math or solver capability beyond v2 and promoted files.,1,
